,t_from_discovery,veloc
0,0.0,-899.0913604820951
1,0.19697138266176087,9.979961644318506
2,0.3940266246323603,9.96408823435663
3,0.5907845176184706,9.951725852835674
4,0.7881413797475081,9.941018656123783
5,0.9845499985845452,9.930157425442912
6,1.1812741815266883,9.919532886698285
7,1.3779167451406233,9.909306413030738
8,1.5753480177215866,9.898676928962265
9,1.772008247576496,9.888199123832074
10,1.9688253772061257,9.87744777454917
11,2.165642506835755,9.866541167194383
12,2.362459636465385,9.85596162614692
13,2.5592767660950146,9.845648718248633
14,2.756093895724644,9.835130083262014
15,2.952911025354274,17.324975534177007
16,3.149430246311618,18.988218876065375
17,3.345824547077743,19.113102300189485
18,3.5428884989785563,17.801094457063446
19,3.7390875619052615,16.873621865274462
20,3.935964380718823,16.18880584963388
21,4.132403154850487,16.33730599157128
22,4.328849998512042,53.1378801254064
23,4.525633386038087,4740.007008761755
24,4.7226230856084594,5050.2125456834
25,4.919726967244497,5228.323719179854
26,5.1166454623442705,5348.359473155646
27,5.31331150929186,5429.312049132835
28,5.510775063160525,5487.756257647713
29,5.707425619359229,5533.311608430208
30,5.9039934507520035,5559.779014413449
31,6.1010314239223336,5587.2451645401425
32,6.297848553551963,5601.924746652629
33,6.4946656831815925,5612.989659815508
34,6.6914828128112225,5628.323613493351
35,6.8882999424408515,5641.406467211631
36,7.0851170720704815,5645.545778803525
37,7.281934201700111,5642.106246010322
38,7.4787513313297405,5650.18766421075
39,7.67556846095937,5650.905213342608
40,7.872385590589,5650.643433070895
41,8.069202720218628,5649.558529235585
42,8.26601984984826,5641.549891567322
43,8.462836979477888,5638.964488448621
44,8.658554572070482,5635.459122585348
45,8.855371701700111,5625.577664709211
46,9.05218883132974,5620.498006239992
47,9.249005960959371,5611.149394603835
48,9.445823090589,5606.326819369095
49,9.642640220218631,5595.846601765197
50,9.83945734984826,5591.2552437015165
51,10.036274479477889,5581.893196425229
52,10.23309160910752,5577.969771446583
53,10.429908738737149,5569.77690435609
54,10.626725868366776,5566.298864412281
55,10.823542997996409,5558.910001419354
56,11.020360127626038,5555.735508103613
57,11.217177257255665,5548.937331040662
58,11.413994386885298,5545.950069731888
59,11.610811516514927,5539.561389850786
60,11.807628646144554,5536.661375361641
61,12.004445775774187,5533.736125550093
62,12.201262905403814,5527.631554091076
63,12.396980497996408,5524.674566439965
64,12.593797627626037,5521.685784939207
65,12.790614757255666,5515.673327542256
66,12.987431886885297,5512.612983733964
67,13.184249016514926,5509.488054016585
68,13.381066146144555,5506.297608567353
69,13.577883275774186,5500.210099045321
70,13.774700405403815,5496.910470944099
71,13.971517535033444,5493.5429406569065
72,14.168334664663075,5490.108029603957
73,14.365151794292704,5486.606721412429
74,14.561968923922333,5480.296683702436
75,14.758786053551963,5476.676268990699
76,14.955603183181593,5472.991786834995
77,15.152420312811222,5469.244492835803
78,15.349237442440852,5462.724121341807
79,15.546054572070481,5458.859403927215
80,15.74287170170011,5452.230455213621
81,15.939688831329741,5448.249731033184
82,16.135406423922333,5441.5006358583205
83,16.332223553551962,5437.406267841716
84,16.52904068318159,5430.549687667052
85,16.72585781281122,5423.632582260074
86,16.922674942440853,5419.370514659464
87,17.119492072070482,5412.334443918052
88,17.31630920170011,5405.234026422357
89,17.51312633132974,5398.067712354209
90,17.70994346095937,5388.0821270574215
91,17.906760590589,5380.7711924176665
92,18.10357772021863,5373.392470334978
93,18.30039484984826,5365.945824691381
94,18.49721197947789,5355.627424604624
95,18.694029109107518,5345.210637659815
96,18.890846238737147,5334.6946663598
97,19.08766336836678,5324.079019170809
98,19.284480497996405,5313.3633405102955
99,19.481297627626038,5302.54734949352
100,19.678114757255667,5291.630840496265
101,19.87383234984826,5280.6098215613165
102,20.07064947947789,5266.529832564779
103,20.26746660910752,6184.567315534926
104,20.464283738737148,6185.862039217351
105,20.66110086836678,6187.18117593859
106,20.857917997996406,6188.486975863874
107,21.05473512762604,6149.646806078131
108,21.251552257255668,6150.6513283727845
109,21.448369386885297,6151.557098943471
110,21.645186516514926,6152.41043236451
111,21.84200364614456,6153.261266337957
112,22.038820775774184,6123.130440340775
113,22.235637905403816,6123.8876403425065
114,22.432455035033446,6124.591498107688
115,22.62927216466307,6100.092534770761
116,22.826089294292704,6100.60944746499
117,23.022906423922336,6101.088451530369
118,23.21972355355196,6080.2122379978055
119,23.416540683181594,6080.659077537944
120,23.612258275774185,6063.16129194481
121,23.809075405403814,6063.541392257078
122,24.005892535033446,6063.875309816701
123,24.20270966466307,6048.159188605598
124,24.3995267942927,6048.409439583082
125,24.59634392392233,6034.008711178789
126,24.793161053551962,6020.918379010188
127,24.989978183181588,6008.856435461278
128,25.18679531281122,5997.544302727223
129,25.38361244244085,5997.736278036136
130,25.58042957207048,5987.014736995306
131,25.777246701700108,5976.926257809717
132,25.97406383132974,5967.342910548683
133,26.170880960959366,5958.206316271228
134,26.367698090589,5940.931777891044
135,26.564515220218627,5932.844059585345
136,26.761332349848256,5924.9868015753445
137,26.958149479477886,5917.266000392087
138,27.154966609107518,5909.868558829318
139,27.35068420170011,5895.319475818566
140,27.54750133132974,5881.34140457543
141,27.744318460959366,5867.855290545131
142,27.941135590589,5841.753400828463
143,28.137952720218628,5822.575288781417
144,28.334769849848254,5809.89924511535
145,28.531586979477886,5797.381973510796
146,28.72840410910752,5778.874076594249
147,28.925221238737144,5760.944740130346
148,29.122038368366773,5755.222767664776
149,29.318855497996406,5738.5173918614055
150,29.51567262762603,5727.523197646735
151,29.712489757255664,5722.21769943525
152,29.909306886885297,5717.035155734889
153,30.106124016514922,5706.990992726989
154,30.30294114614455,5702.174921063123
155,30.499758275774184,5697.469972607086
156,30.69657540540381,5692.871842113606
157,30.893392535033442,5683.930901390945
158,31.089110127626032,5679.628801355699
159,31.285927257255665,5675.416696895019
160,31.482744386885294,5667.20067639823
161,31.679561516514923,5663.23518117966
162,31.876378646144552,5659.343981499679
163,32.07319577577418,5651.729525221889
164,32.27001290540381,5648.042035231525
165,32.46683003503344,5640.8066399329855
166,32.663647164663075,5633.792714437462
167,32.8604642942927,5630.380671782984
168,33.05728142392233,5623.657641740995
169,33.25409855355196,5617.10410442377
170,33.45091568318159,5613.902677319576
171,33.64773281281122,5607.571009841274
172,33.84454994244085,5601.368240020934
173,34.04136707207048,5592.260417527088
174,34.23818420170011,5586.322869878368
175,34.43500133132974,5580.47099184234
176,34.631818460959366,5574.694743650542
177,34.82753605355196,5566.139936058718
178,35.02435318318159,5560.517293530478
179,35.22117031281122,5552.160308274531
180,35.417987442440854,5543.894322975948
181,35.614804572070476,5535.70206856564
182,35.81162170170011,5527.568883419612
183,36.00843883132974,5519.482200282293
184,36.20525596095936,5511.431171517711
185,36.402073090589,5503.40643192124
186,36.59889022021862,5492.727011179737
187,36.79570734984826,5484.733822442575
188,36.992524479477886,5474.07299193424
189,37.189341609107515,5463.404539849055
190,37.38615873873715,5455.3958804131325
191,37.58297586836677,5444.687406897367
192,37.7797929979964,5433.942470716178
193,37.97661012762604,5423.152460476855
194,38.17342725725566,5412.310545920676
195,38.37024438688529,5401.411301299363
196,38.56596197947788,5390.450014175191
197,38.76277910910751,5379.422949952653
198,38.95959623873715,5368.326996557474
199,39.15641336836678,5357.159744924522
200,39.3532304979964,5345.919178216348
201,39.550047627626036,5334.603572835288
202,39.746864757255665,5326.06999434351
203,39.943681886885294,5314.619509120906
204,40.14049901651492,5303.09024701618
205,40.33731614614455,5291.481075512275
206,40.53413327577418,5279.790980031884
207,40.73095040540382,5268.019086518093
208,40.92776753503344,5256.164680231484
209,41.12458466466307,5247.222180555575
210,41.321401794292704,5235.222054153742
211,41.51821892392233,5223.138196755332
212,41.715036053551955,5210.970371826567
213,41.91185318318159,5201.791865567368
214,42.10867031281122,5189.47664690553
215,42.304387905403814,5177.076980297433
216,42.50120503503344,5167.724208320283
217,42.698022164663065,5155.176431345144
218,42.8948392942927,5145.71220782609
219,43.09165642392233,5133.015613796558
220,43.28847355355196,5123.439419889101
221,43.485290683181596,5110.593282515715
222,43.68210781281122,5100.904564662425
223,43.87892494244085,5087.908100105518
224,44.07574207207048,5078.106213038215
225,44.27255920170011,5068.255570637
226,44.469376331329734,5055.042613999699
227,44.66619346095937,5045.077645466789
228,44.863010590589,5031.711748502464
229,45.05982772021862,5021.631524351182
230,45.25664484984826,5011.501575317596
231,45.453461979477886,5001.321697303247
232,45.650279109107515,4987.668099694053
233,45.84709623873715,4977.3709002177
234,46.04281383132974,4967.022973586735
235,46.23963096095937,4953.144268996255
236,46.436448090588996,4942.677211029119
237,46.633265220218625,4932.158661564556
238,46.83008234984826,4921.588380445945
239,47.02689947947788,4910.966127660387
240,47.22371660910751,4896.7197995478
241,47.42053373873715,4885.9753856884945
242,47.61735086836678,4875.178207573163
243,47.8141679979964,4864.328032952771
244,48.010985127626036,4853.424632365579
245,48.207802257255665,4842.4677774539805
246,48.404619386885294,4827.77323243037
247,48.60143651651492,4816.690782689237
248,48.79825364614455,4805.554093693693
249,48.99507077577418,4794.362915420425
250,49.19188790540382,4783.116990848333
251,49.38870503503344,4768.035116781296
252,49.58552216466307,4756.660449866033
253,49.78123975725566,4745.230110516537
254,49.97805688688529,4733.74386945665
255,50.17487401651493,4718.339801466735
256,50.371691146144556,4706.7219114903255
257,50.56850827577418,4695.047043352617
258,50.765325405403814,4683.3148388133495
259,50.96214253503344,4671.524910509082
260,51.158959664663065,4659.676835396878
261,51.3557767942927,4647.77014726089
262,51.55259392392233,4635.804328319957
263,51.74941105355196,4627.7953636594975
264,51.946228183181596,4615.7296539609915
265,52.14304531281122,4607.653443789832
266,52.33986244244085,4599.549940689976
267,52.53667957207048,4587.340992194161
268,52.73349670170011,4579.168140126944
269,52.930313831329734,4570.967024454214
270,53.12713096095937,4562.737311433167
271,53.323948090589,4554.478638078796
272,53.51966568318159,4546.190588793324
273,53.71648281281122,4537.872777089233
274,53.913299942440844,4529.524716469149
275,54.11011707207048,4521.145902318593
276,54.30693420170011,4512.735788013262
277,54.50375133132974,4504.293782110426
278,54.70056846095937,4495.819245821529
279,54.897385590588996,4487.311490873285
280,55.094202720218625,4478.769777294693
281,55.29101984984826,4470.1933112879315
282,55.48783697947788,4461.581243334664
283,55.68465410910751,4452.932666593244
284,55.88147123873715,4444.246615642534
285,56.07828836836678,4435.522065478336
286,56.2751054979964,4426.7579313565975
287,56.471922627626036,4417.953068794125
288,56.668739757255665,4409.106274361733
289,56.865556886885294,4400.216287023586
290,57.06237401651492,4391.2817901474655
291,57.25809160910751,4382.301396577967
292,57.454908738737146,4373.2737226227655
293,57.651725868366775,4364.197285942341
294,57.848542997996404,4355.070581116515
295,58.04536012762604,4345.8920671006845
296,58.24217725725566,4336.660172930851
297,58.43899438688529,4327.3733037949705
298,58.63581151651493,4322.710238491056
299,58.832628646144556,4313.337868047738
300,59.02944577577418,4303.90647411006
301,59.226262905403814,4294.41442997059
302,59.42308003503344,4284.860114749011
303,59.619897164663065,4275.241919590787
304,59.8167142942927,4270.409790413571
305,60.01353142392233,4260.692788740125
306,60.21034855355196,4250.9079750175215
307,60.407165683181596,4241.053824560334
308,60.60398281281122,4236.101662974223
309,60.80079994244085,4226.140711819278
310,60.99651753503344,4216.106746751193
311,61.19333466466307,4205.998397455633
312,61.390151794292706,4200.9172421906915
313,61.58696892392233,4190.694738283532
314,61.78378605355196,4185.55574451629
315,61.98060318318159,4175.216135066249
316,62.17742031281122,4164.796873101357
317,62.374237442440844,4159.558292232749
318,62.57105457207048,4149.017226934757
319,62.76787170170011,4138.39345514791
320,62.96468883132974,4133.051461565809
321,63.16150596095937,4122.301341383663
322,63.358323090588996,4116.895493084665
323,63.555140220218625,4106.016367646232
324,63.75195734984826,4100.545304328209
325,63.94877447947788,4089.534429624944
326,64.14559160910751,4083.9968107430436
327,64.34240873873715,4072.851506000865
328,64.53922586836677,4067.24596134504
329,64.73494346095937,4055.9632846058853
330,64.931760590589,4050.2883603719756
331,65.12857772021863,4038.8654909401257
332,65.32539484984827,4033.1196487409725
333,65.52221197947789,4027.3498319928276
334,65.71902910910751,4015.7351391760253
335,65.91584623873715,4009.892290954464
336,66.11266336836678,3998.1298459106215
337,66.3094804979964,3992.2122635159158
338,66.50629762762604,3986.2693750357325
339,66.70311475725566,3974.304503728601
340,66.89993188688528,3968.2844447862644
341,67.09674901651492,3962.2382321288337
342,67.29356614614456,3950.0641829958454
343,67.49038327577418,3943.938228709514
344,67.68720040540381,3937.78524233388
345,67.88401753503344,3925.394876418417
346,68.08083466466307,3919.1593706932135
347,68.27765179429271,3912.89590859993
348,68.4733693868853,3906.6042016586157
349,68.67018651651493,3893.932810992457
350,68.86700364614455,3887.5549215203773
351,69.06382077577418,3881.1478183177446
352,69.26063790540381,3874.7112316135117
353,69.45745503503345,3861.746368226016
354,69.65427216466307,3855.219795422457
355,69.8510892942927,3848.662735987828
356,70.04790642392233,3842.0749477093823
357,70.24472355355196,3835.4561859928563
358,70.44154068318159,3822.122629207066
359,70.63835781281122,3815.409606770307
360,70.83517494244084,3808.664655270293
361,71.03199207207048,3801.887518283418
362,71.2288092017001,3795.0780180211177
363,71.42562633132974,3788.2358965281696
364,71.62244346095937,3774.45077444766
365,71.819260590589,3767.5095380886446
366,72.01607772021862,3760.534811625491
367,72.21179531281122,3753.5263677265243
368,72.40861244244084,3746.484035057712
369,72.60542957207048,3739.4076112558064
370,72.80224670170011,3732.296901080311
371,72.99906383132975,3725.1517241486285
372,73.19588096095936,3717.9718850365944
373,73.392698090589,3710.7571864391007
374,73.58951522021863,3703.507473820282
375,73.78633234984825,3696.222574253175
376,73.98314947947789,3681.544342333256
377,74.17996660910752,3674.1528577738586
378,74.37678373873715,3666.7255100043853
379,74.57360086836678,3659.2621596715267
380,74.7704179979964,3651.7626336502726
381,74.96723512762603,3644.2268055313994
382,75.16405225725566,3636.654536855052
383,75.3608693868853,3629.0456635779383
384,75.55768651651492,3621.40008878138
385,75.75450364614456,3621.402191060461
386,75.95022123873714,3613.7197645659658
387,76.14703836836678,3606.000329685045
388,76.34385549799642,3598.243738686013
389,76.54067262762602,3590.4499081923827
390,76.73748975725566,3582.6187016312024
391,76.9343068868853,3574.7499996535166
392,77.13112401651492,3566.8436819378085
393,77.32794114614455,3558.8995964762903
394,77.52475827577419,3550.9176345422707
395,77.72157540540381,3542.897695595404
396,77.91839253503345,3534.8396365413387
397,78.11520966466308,3534.841705144086
398,78.31208594348153,3526.745397221289
399,78.50821814007483,3518.610754287128
400,78.70547242351643,3510.437643143214
401,78.90228955314606,3502.2258902784247
402,79.09910668277568,3493.9754458543066
403,79.29592381240532,3485.686180891062
404,79.49274094203496,3485.6882332348882
405,79.68955807166456,3477.3599442209606
406,79.8863752012942,3468.9925219946394
407,80.08220054167019,3460.5858738025795
408,80.27972079015888,3452.1398990751227
409,80.47581343462544,3452.141933098568
410,80.67309085935352,3443.656417588968
411,80.86990798898316,3435.1312483543697
412,81.0667251186128,3426.5663279888813
413,81.26354224824242,3417.9615033904133
414,81.46035937787205,3417.963535397003
415,81.65717650750169,3409.318676287555
416,81.85366056638492,3400.6335984928814
417,82.05000680713322,3391.908164858481
418,82.24718233065393,3383.1422684203003
419,82.44400656089583,3383.144291760042
420,82.64034244420456,3374.337745819884
421,82.8371499816232,3365.4903829932923
422,83.03396711125282,3356.6020568807335
423,83.23078424088244,3356.604073374121
424,83.42760137051208,3347.6745810842262
425,83.62448300648964,3338.7037203261575
426,83.82072660223936,3329.6913004227063
427,84.01817150121332,3329.6933170616358
428,84.21480109556903,3320.6391685997582
429,84.41148141898708,3311.543045205544
430,84.60773365829685,3311.545044011199
431,84.80438233571601,3302.40672059818
432,85.00119946534562,3293.225970509566
433,85.19801659497526,3284.0024897902204
434,85.3947952116595,3284.0044885362317
435,85.59190684590564,3274.738020584178
436,85.78873465158779,3265.4282786260874
437,85.98504828238538,3265.4302676930483
438,86.18164479432535,3256.076966330259
439,86.37855705827499,3246.67972902193
440,86.57537918803918,3246.681718224216
441,86.7726824776176,3237.2402262101887
442,86.9694996072472,3227.7540410223523
443,87.16627968508315,3227.756025578558
444,87.36255285568407,3218.2247950755705
445,87.5590894882073,3208.648085515134
446,87.75620805584201,3199.025415878174
447,87.95317574957308,3199.027397360778
448,88.1497545380085,3189.3583424577846
449,88.34602790937177,3189.3603126427297
450,88.54333279963335,3179.6443578292956
451,88.73997936512507,3169.88090665055
452,88.93703826275171,3169.882880849497
453,89.13377521361873,3160.0713992712745
454,89.32984217863894,3150.2112120861975
455,89.52730719818608,3150.2131862801552
456,89.72372683550331,3140.3036222778837
457,89.91997873104484,3130.343977676076
458,90.11729066960244,3130.3459461515076
459,90.31420266925997,3120.3353777797893
460,90.51080249655631,3110.273086782818
461,90.70735778189506,3110.2750441669077
462,90.9038870017325,3100.160096391795
463,91.10112310341832,3100.162056763125
464,91.2981383723044,3089.99344485915
465,91.4946547615202,3079.7700518877036
466,91.69142323418546,3079.7720037634645
467,91.88845675216284,3069.492749468343
468,92.08529816817016,3059.156309751582
469,92.28176956022062,3059.1582554463694
470,92.47845012862082,3048.76335457791
471,92.67522268580817,3048.765299930984
472,92.87223558160773,3038.310510098924
473,93.06878029530812,3027.794484525803
474,93.26483301666255,3027.7964201670184
475,93.46176752981549,3017.2178947320804
476,93.65910143377073,3017.219839658835
477,93.85526917846762,3006.5779414652516
478,94.05270572936867,2995.87181525346
479,94.24932769810648,2995.8737516327665
480,94.4459982821176,2985.1020079022146
481,94.64249938922445,2985.103939902362
482,94.83940283041268,2974.2632317785315
483,95.03606427381078,2963.3478165877673
484,95.23269332087251,2963.3497457451244
485,95.42990393081429,2952.3547914174464
486,95.6267854929778,2952.356722047508
487,95.82338808390999,2941.2903168521716
488,96.01989524827691,2930.196352814355
489,96.21720173624104,2930.1983296229664
490,96.41384244890914,2930.2002956158676
491,96.61000567692757,2919.186116329467
492,96.80643468925477,2919.188133631691
493,97.00391287473549,2919.1901572026427
494,97.20050290625097,2908.4272831275007
495,97.397478790537,2908.429368678905
496,97.59444370382327,2908.431449611603
497,97.79086685781832,2908.433520375075
498,97.98768849450357,2898.0870595056153
499,98.18427957650002,2898.0891814626775
500,98.38135419639538,2898.091303925926
501,98.57752677368046,2898.0934118976866
502,98.7742665346221,2898.095521217478
503,98.97140940709393,2888.227109017377
504,99.16786067515044,2888.2292341214174
505,99.3644115839286,2888.231355689952
506,99.56173304077453,2888.233480976385
